Keywords,Text,Target 1,Stance 1,Domain,In Use
防疫,大学生想回个家怎么比登天还难？倒霉催的只有我买的那辆高铁停运了，然后疯狂买其他车票，太原静默街上不让有车跑，刚开始以为要半夜十点从火车站拎着箱子走回去，不过还好有防疫车能送回小区…希望不要让我在火车站过夜我第二天不想在车站做pre,大学生回家难,反对,新冠疫情,1
口罩,有些人扣帽子之前能不能先把8k和50w结算一下，我钱还没收到就开始骂人这不道德吧。 流没流进我口袋里我不知道，反正核酸的钱肯定流进有些人口袋里了。有些人闲着没事去外面看看别人的生日会吧，你们在天天戴口罩封着到时候人家在开开心心过生日呢,扣帽子,反对,新冠疫情,1
口罩,有些人扣帽子之前能不能先把8k和50w结算一下，我钱还没收到就开始骂人这不道德吧。 流没流进我口袋里我不知道，反正核酸的钱肯定流进有些人口袋里了。有些人闲着没事去外面看看别人的生日会吧，你们在天天戴口罩封着到时候人家在开开心心过生日呢,核酸,反对,新冠疫情,1
加强针,我刚刚想确认一下我打的疫苗是不是生物……然后看到我多了一条打针记录显示是上个月中旬打的但是我非常非常非常肯定我只打了2针，加强针没打，时隔一年多突然多了一条疫苗记录,生物疫苗,反对,新冠疫情,1
加强针,我刚刚想确认一下我打的疫苗是不是生物……然后看到我多了一条打针记录显示是上个月中旬打的但是我非常非常非常肯定我只打了2针，加强针没打，时隔一年多突然多了一条疫苗记录,疫苗记录,反对,新冠疫情,1
封控,昨天我们一个已经封控在家十几天的楼栋，出现三十几个红码，十几家人，大家是绝对没有出门的，越关越多，到底怎么回事？社区也无法给出合理的解释,红码,反对,新冠疫情,1
加强针,今天老公儿子都阳了，俩人都发烧撂床上了，我目前还没出现什么不舒服，也许是跟我最近刚打了第三针加强针有关系。但我已经做好阳的心理准备了。要是能再扛两天就好了，这样万一阳了老公缓过来能反向照顾我，不至于三个人都躺倒，连个做饭的的人也没有。,阳性,反对,新冠疫情,1
新冠共存,选择与新冠共存的社会，对于老年人已经不再友善。变异毒株会一年又一年的席卷，与流感牵手共同威胁年老体弱的生命，而他们在网络中的声量是很小的。但 留给年轻人的好日子多吗 ？天知道。但是我们会继续在极大的丰盛和浪费中陶醉、追逐、炫耀。同一个物种不同群体之中，继续仇恨对立，作无谓的消耗。,新冠共存,反对,新冠疫情,1
新冠共存,选择与新冠共存的社会，对于老年人已经不再友善。变异毒株会一年又一年的席卷，与流感牵手共同威胁年老体弱的生命，而他们在网络中的声量是很小的。但 留给年轻人的好日子多吗 ？天知道。但是我们会继续在极大的丰盛和浪费中陶醉、追逐、炫耀。同一个物种不同群体之中，继续仇恨对立，作无谓的消耗。,变异毒株,反对,新冠疫情,1
支持静默,看了视频，鸡皮疙瘩起来了，为人民服务这五个字，你们官员扪心自问，真的有好好在实施吗？这不是静默，是监禁，经济不发展国家如何强盛，人心不聚齐，凭什么作为资本的韭菜？新疆一百多天的封控因为一场大火，直接一夜清零，这是何等的讽刺！曾经令我嗤之以鼻的欧美国家，我现在无比向往。,静默,反对,新冠疫情,1
静默,为啥都觉得对于疫情只有完全躺平和坚决清0两条路或许有没有一个对于这种传染性高致病性低的病毒，有合理、正常的防疫政策？而不是，无休止的灯控（静默）和无休止的核酸 2武汉,无休止核酸,反对,新冠疫情,1
新冠共存,与新冠共存的第二天，只能庆幸自己没在出差的路上，还有小天使陪伴，免疫系统请疯狂操作我，我还顶得住 2成都·万达广场购物中心,新冠共存,反对,新冠疫情,1
口罩,深夜emo这几年顿感时间飞快 再美好的容颜也会被蹉跎TAT 真希望时间能过得慢一点 再慢一点是不是因为口罩 生活成为了一种地理上的“局促”所以一成不变的两点一线 让日子每天都如此相同我们记不得时间轴上的“闪光点” 所以他们就如同流沙一般从手中流逝真想让每天的日子都变得不一样 这样我们就能让回忆变得更美好一点 时间也就过得更慢一点了,两点一线,反对,新冠疫情,1
加强针,鉴于目前的舆论形势，给妈妈打电话嘱咐她要去打新冠疫苗加强针，可能要放开了，妈妈马上表示担忧道，政府不管了吗？疫情失控怎么办？我意识到原来真正需要疫情防控的人群是没法上网表达意见的，网络声音大的不代表全部,疫情失控,反对,新冠疫情,1
加强针,收到社区医院发文，加强针有苗了，出差回来了之后赶紧过去，结果被告知需要48小时，而我72小时结果真心想骂人，这破疫情赶紧结束吧。,疫情,反对,新冠疫情,1
新冠共存,我们开启与新冠病毒共存模式在“小感冒”第一波冲击可能考验医疗体系峰值的时候周边，就有人来试探和小动作想一想，那有这么巧合的事情,新冠病毒共存,反对,新冠疫情,1
新冠共存,我们开启与新冠病毒共存模式在“小感冒”第一波冲击可能考验医疗体系峰值的时候周边，就有人来试探和小动作想一想，那有这么巧合的事情,医疗体系峰值,反对,新冠疫情,1
加强针,有些部门是不是脑子卡纸了！第2剂加强针刚好和北京放开感染重合，有几个能去接种的呢？统计这个有意义吗？,北京放开感染,反对,新冠疫情,1
居家办公,实验室阳了一个 楼上实验室阳了一片但还是要上班这即使是在国外也是暂时居家办公的节奏啊…全面放开果然很突然。,全面放开,反对,新冠疫情,1
新冠共存,跪舔美国的人：非傻即恶，或者又傻又恶 在中国那么大的国家，那么多人要全部变成病毒的自由流通的培养皿，具有巨大的医学统计价值我们都是小白鼠,培养皿,反对,新冠疫情,1
新冠共存,跪舔美国的人：非傻即恶，或者又傻又恶 在中国那么大的国家，那么多人要全部变成病毒的自由流通的培养皿，具有巨大的医学统计价值我们都是小白鼠,小白鼠,反对,新冠疫情,1
防疫,舆情已经非常严重，新疆火灾事故让更多人看到了“解封办法”我们国家必须要有所作为了，不能听之任之发展，强化防疫是万万不能放松的，毕竟几十万几百万的生命必须要有保障，大众工作生活学习也需要保障的，毕竟三年了没多少普通人能扛得住这么久的“非常时期”，生存困难面前必然引发更多的“抗争”。,新疆火灾事故,反对,新冠疫情,1
居家办公,谁能想到生日这天这个点才下班呢不喜欢出差和居家办公的原因就在于此了吧～24小时工作制～生活与工作界限模糊～,24小时工作制,反对,新冠疫情,1
居家办公,谁能想到生日这天这个点才下班呢不喜欢出差和居家办公的原因就在于此了吧～24小时工作制～生活与工作界限模糊～,居家办公,反对,新冠疫情,1
口罩,滚滚滚滚滚 支援是要在有余力的前提下，菜鸟说的简单，怎么我们那么多快递都积压了，我能理解小哥辛苦，但是卡在中转站好几天不动是怎么回事 早了的我双十一的快递还没收到呢，紧急的我口罩消毒液收不到，本地民生不管吗？,支援,反对,新冠疫情,1
口罩,滚滚滚滚滚 支援是要在有余力的前提下，菜鸟说的简单，怎么我们那么多快递都积压了，我能理解小哥辛苦，但是卡在中转站好几天不动是怎么回事 早了的我双十一的快递还没收到呢，紧急的我口罩消毒液收不到，本地民生不管吗？,快递积压,反对,新冠疫情,1
居家办公,在家里断断续续的休假，居家办公，已经两周了，在这最后几天全家又都感染了新冠，那么下周肯定还是居家……因为几乎闭门不出，导致每天步数不超过200，因为觉得疲劳，每天睡了懒觉以后下午还会再睡2个小时……现在就觉得整个人心理状态都不好了，感觉生活很单调乏味沉闷枯燥，做什么事情都没兴趣。,居家办公,反对,新冠疫情,1
居家办公,在家里断断续续的休假，居家办公，已经两周了，在这最后几天全家又都感染了新冠，那么下周肯定还是居家……因为几乎闭门不出，导致每天步数不超过200，因为觉得疲劳，每天睡了懒觉以后下午还会再睡2个小时……现在就觉得整个人心理状态都不好了，感觉生活很单调乏味沉闷枯燥，做什么事情都没兴趣。,感染新冠,反对,新冠疫情,1
加强针,首页如果这阵子想打加强针的话可以搜搜各种疫苗测评，目前普遍说是康希诺打完反应比较大身体不太好的人别选,康希诺,反对,新冠疫情,1
疫苗,有的人就是装作不知道死十万死四十万死一百万的区别在哪里，也不认为在这方面进步就是胜利，还有的人还停留在群众里有坏人这种水平群众里出坏人难道不是因为整天玩什么不可使知之吗。疫苗路线不知道，小分子药靶点不知道，老年人接种率不知道，除了欧美其他国家的疫苗政策不说，还指望得到信任。民间当然也只能天天空对空辩经，互相开除人籍，浪费社会共识度。,空对空辩经,反对,新冠疫情,1
口罩,右侧希腊爱琴海，心中有我心爱的人 没有核酸，没有口罩，只有对你无限的思念 明年今日，我们的关系就会不一样 宝贝，想你的第175天，开心开心,核酸,反对,新冠疫情,1
新冠共存,还记得上次发烧是很多年前的高二后来没有烧过苟了九天还是没躲过去人类真的打算以这样的方式跟新冠共存了吗此时此刻感受到独居的不好之处了,新冠共存,反对,新冠疫情,1
新冠共存,还记得上次发烧是很多年前的高二后来没有烧过苟了九天还是没躲过去人类真的打算以这样的方式跟新冠共存了吗此时此刻感受到独居的不好之处了,独居,反对,新冠疫情,1
口罩,走在日本二三线城市的街上产生的疑问： 不戴口罩 穿黑白灰米驼以外的颜色的外衣 女性穿牛仔裤是不是都是违法的会被抓走？我本人，亮橘色冷帽，浅蓝色外套，蓝黑牛仔裤，出门忘带口罩在街上走的那半小时，产生了自己在裸奔的感觉。,裸奔,反对,新冠疫情,1
封控,睡不着，本来还指望后三个月回本呢，这个月断断续续封控两次了，本来这几年实体的生意就很难做了，做生意这几年我都是半年左右才见到利润的。养老保险通知可以缴纳了到现在也还拖着，想着到一月份最后的停缴时间再缴，房租也在一月到期。每天都在翻看会有什么好消息好政策下来能让我们回归正常生活。,封控,反对,新冠疫情,1
加强针,上周五体检抽血 到现在胳膊还是青紫的昨天还打了加强针 左胳膊又挨一针今天去体测 八百米跑完半死不活 成长手册考试 几十个人就我没过我不理解,成长手册考试,反对,新冠疫情,1
疫苗,造假？国外资本渗透？着忙看了一眼自己的疫苗记录，芭比Q～ 我也是被国外资本渗透的其中一个。真希望当时给我注射的是盐水.. 当时不打不行阿，得知真相的我感到很无助阿 2北京,疫苗,反对,新冠疫情,1
疫苗,造假？国外资本渗透？着忙看了一眼自己的疫苗记录，芭比Q～ 我也是被国外资本渗透的其中一个。真希望当时给我注射的是盐水.. 当时不打不行阿，得知真相的我感到很无助阿 2北京,国外资本渗透,反对,新冠疫情,1
口罩,想有一天醒来没有疫情，没有行程轨迹，出门可以不戴口罩，也可以来说走就走的旅行。不用担心码变黄、不用担心考试取消、也不用花很长时间为了做核酸去排队…,疫情,反对,新冠疫情,1
居家办公,找个吃饭的地方不容易。年底季末，资金回笼验资，流动性必然减弱。疫情影响下的金融城市，虽能居家办公，但不一定能交易操作。京城已在释放信号，熟悉的又回来了，拐点已现，一切峰回路转。机会来时，顺便捞点鱼，只是有些会抢跑提前下水。也好，吃鱼，吃中段也可以。,疫情影响,反对,新冠疫情,1
口罩,放开后人们总是认为得新冠是全天下最公平的事情，殊不知你可能买不到口罩但有人可以，你买不到药物但别人可以，每个人的体质不同反应不同可支配的医疗资源也不同，你和我说公平？放开之前，穷人没钱至少可以保命，但放开之后，就从放开的那一刻开始，便是丛林法则，优胜劣汰，最终消失的人没有话语权。,新冠放开,反对,新冠疫情,1
口罩,放开后人们总是认为得新冠是全天下最公平的事情，殊不知你可能买不到口罩但有人可以，你买不到药物但别人可以，每个人的体质不同反应不同可支配的医疗资源也不同，你和我说公平？放开之前，穷人没钱至少可以保命，但放开之后，就从放开的那一刻开始，便是丛林法则，优胜劣汰，最终消失的人没有话语权。,丛林法则,反对,新冠疫情,1
居家办公,疫情居家期间虽然经历了一次办公楼车库大撤退、楼栋大封锁，楼上漏水、工作日楼上另一户装修、晚上不知装修这户还是他隔壁老是制造噪音让人很想住独栋但整体上，夫妻两人一起居家做饭、互相玩笑照顾还是让人觉得幸福。这几年常常觉得有些事情很无力、但反过来想想拥有的都更应该好好珍惜。希望能更平心静气一些，知足常乐。,楼栋大封锁,反对,新冠疫情,1
新冠疫苗,天天发埋d文，这里阳那里发烧排队，然后过几条就发广告卖野，是真的为帮人还是制造焦虑赚钱啊。又说可怜老人家，政府出钱免费疫苗，你倒是多帮忙宣传啊，新冠疫苗，流感疫苗，呼吁大家去打啊,制造焦虑赚钱,反对,新冠疫情,1
新冠共存,水痘一辈子挨一拳，流感几年挨一拳，新冠一年四季飓风般一拳接一拳。34亿剂次～但放开的传播速度和社会危害胜于一切诡辩！众多变异正全国流通，就算你王重重重阳了，活着就免疫不了。“打苗共存论”“群体免疫”“大号流感论”的伪科学和祸国殃民本质你可看见了吗？我要这棒子有何用！,打苗共存论,反对,新冠疫情,1
新冠共存,水痘一辈子挨一拳，流感几年挨一拳，新冠一年四季飓风般一拳接一拳。34亿剂次～但放开的传播速度和社会危害胜于一切诡辩！众多变异正全国流通，就算你王重重重阳了，活着就免疫不了。“打苗共存论”“群体免疫”“大号流感论”的伪科学和祸国殃民本质你可看见了吗？我要这棒子有何用！,大号流感论,反对,新冠疫情,1
居家办公,焦虑不安氛围一直围绕在身边同事们，单位第一个 的居然是副总与他接触的同事们赶紧找抗原自测盒测试。哎，作为天选打工人，居家办公没份，特殊时期不能缺，神经一年到头绷得紧紧的。。。,天选打工人,反对,新冠疫情,1
新冠疫苗,19年的时候并不知道新冠会离我们这么近 我为什么这么害怕 是因为最严重的时候我在医院生年糕 三年了 期待着再迟一点 年糕三岁我就可以带她接种新冠疫苗了 可是距离她生日还有两个多月突然就这么放开了 突然她就羊了 看着她发烧难受 我特别想问那些一直说和感冒一样一定要求放开的人 你们也得了 一样吗,新冠,反对,新冠疫情,1
新冠疫苗,19年的时候并不知道新冠会离我们这么近 我为什么这么害怕 是因为最严重的时候我在医院生年糕 三年了 期待着再迟一点 年糕三岁我就可以带她接种新冠疫苗了 可是距离她生日还有两个多月突然就这么放开了 突然她就羊了 看着她发烧难受 我特别想问那些一直说和感冒一样一定要求放开的人 你们也得了 一样吗,疫情放开,反对,新冠疫情,1
新冠疫苗,看到网上好多人都是打了新冠疫苗才耳鸣的，不由感到副作用的害怕，我妈妈也是打了智飞之后有带状疱疹和耳鸣的。,副作用,反对,新冠疫情,1
加强针,不引进先进疫苗，也不推第四针加强，老年人接种率全球倒数，然后说要保护老弱群体。新冠病毒毒力弱化与人共存且无法消灭是科学事实，无休止的封锁严重破坏了社会经济和民生，造成无可估量的生命财产损失，卫健委疾控部门到底要干什么？要把人折磨成什么样才肯罢休？,封锁,反对,新冠疫情,1
加强针,守护全世界最好的李奕我们学校发全校通知说让满十八的去打第三针加强，然后没打前两针的能打的尽快打，不会是想开学吧，有事儿吗？ 退退退！,开学,反对,新冠疫情,1
加强针,我只希望男朋友放假能回家我不在乎什么得不得新冠家里人都打了疫苗，加强针也打了这三年我们一年才见两次面因为疫情不方便出去这种日子什么时候是个头？我就问,疫情,反对,新冠疫情,1
新冠共存,真的离谱，新冠病毒消失不了啊，还在嚷嚷封控，不能消灭，只能共存啊，适者生存。但凡能消灭就不至于是现在这个情况了。,新冠病毒,反对,新冠疫情,1
静默,如果明天解封，那这就是这次疫情我在家做的最后一次饭了。两次静默，硬硬的把一个不会做饭的我，逼出来了 2吕梁·中阳县宁兴学校,静默,反对,新冠疫情,1
口罩,郑州大学坐标松园食堂一楼，中午买完饭从食堂出口出来，看见一个大汉：不带口罩从出口进，旁边志愿者同学想叫但有心无力。经典之只有学生会感染,不带口罩,反对,新冠疫情,1
疫苗,他个人无惧病毒，可是病毒更无惧他。实践才可出真理，如果到了疫苗能制止感染时，那时世界就不再呈现流行新冠。不能光靠嘴征服地球，首先征服辉瑞和同行吧，毕竟世界还正在流行奥密克戎。默沙东的人乳头瘤病毒疫苗也占上风,奥密克戎,反对,新冠疫情,1
加强针,没有打第三针加强针的人员，应尽快打第三针加强针。 现在的人们越来越多抗疫的封控和隔离不耐烦了，冒着风险也要到处撞，对未打第三针加强针的人员是个威胁！,封控和隔离,反对,新冠疫情,1
静默,现在就只希望能在初雪之前解封，然后和朋友们见面。想和朋友们一起吃烧烤吃火锅，一起爬山看风景，一起闲聊傻笑。还想堆雪人打雪仗，在圣诞夜吃蛋糕，在跨年夜宿醉，在除夕夜放烟花。小城的冬天才刚刚来临，浪漫的冬天或许真的不太应该在静默中度过吧。,静默,反对,新冠疫情,1
居家办公,体会到半夜咳到睡不着的感觉了，耳朵左边堵住完全不通气儿，明明都第五天了，天天控制着不熬夜，明天还要居家办公。我家猫在我耳朵旁边发电报似的嘤嘤嘤，不知道是打呼还是在嫌我吵,居家办公,反对,新冠疫情,1
口罩,我今天帮室友拎行李下楼有个阿姨在宿舍楼里问我怎么不戴口罩我一个白眼翻过去我感觉这里的人都有病你回家跟你老公睡觉也把口罩戴着行不行,戴口罩,反对,新冠疫情,1
口罩,合租室友12点多的时候测出来 了可恨的是她没有告诉我，而是发了个朋友圈“炫耀”。如果我不刷朋友圈，我都不知道这回事。所以是不是说明她已经感染了不止1天了？那我们每天公用的厨房和卫生间。我 也是迟早的事吧？现在戴口罩和酒精消毒还来得及吗 我要崩溃了，我还要考研啊,感染,反对,新冠疫情,1
防疫,我也很不喜欢现在一些觉得其他人的需求不是需求的绝对观点…很多事情只需要多用点心，安排一下就能两全除了小心谨慎过日子防疫一点点的小娱乐小放松小慰藉是可以被允许的想看烟花的人民就不是人民了吗但是合理科学顾全两头这种本应是基本行为准则的事情说得像是一部分人无理取闹一样打工的时候能力不够也知道人多你不干有的是人干怎么到考验管理层能力水平就一片人开始无底线体谅了啊,无底线体谅,反对,新冠疫情,1
新冠共存,不乏，小概率 两者也确实能“共存”。就好像新冠死亡确实是小概率，但也有不少死亡的情况发生一样。我其实更关心很多政策的变化背后是不是有足够的研究作支持。而不是以结果看成败论英雄。虽然说天有不测风云，但是我们还是在努力更好的去预测长期和短期的天气变化。可能因为模型依旧需要完善，可能只是简单的“随机”事件中少了一些运气，但我们不应该放弃这些努力。,共存,反对,新冠疫情,1
防疫,这热搜就为了现状呗 本来正常防疫 改善改善还能慢慢调整那些放开放开喊得热闹的人 拉着大家作死生病 谁爱生病谁生 不要满嘴：经济不行 哪里大火 你家有老人就去住方舱啊 以前疫情几条热搜 现在15条 10条都在围绕话题到底意义何在 呼声不够猛烈吗 终有一天会放开 但不是这样 也不是因为这些漏洞矛头就直接让大家躺着当牺牲品了 谁爱病谁病啊 不介意生病就多得几次 当造福大家了好吗,放开,反对,新冠疫情,1
居家办公,居家办公的日子要永久结束了，明天又要开启通勤生活了。一个多月没去单位，突然要线下办公，需要做做心理建设……,通勤,反对,新冠疫情,1
新冠疫苗,不是国家管了三年没人夸，人家发几个试剂盒就群情激奋，吵屁吵，有什么好吵的，管了三年仁至义尽了，前几年还好，最近一年都是乱搞，本来只剩20例快清0了，国家15亿拨款下来，暴涨几百例，核酸检测机构出问题，疫苗接种出问题，物资供应出问题，政策是没错，执行下来一层一层的，鬼知道到基层会变成什么样，一窝发国难财的畜牲不去骂，骂国家，指着同胞喊五十万,核酸检测机构,反对,新冠疫情,1
加强针,感觉什么都没准备好就要突然开放了，投资给方舱和核酸的钱没投资给医院扩建icu，没培训更多的医护人员，也没发给小商贩个体户舒缓困境。更有效的mRNA疫苗即没引进也没研发，老年人加强针接种覆盖面也严重不够。一种巨大的荒谬感油然而生,开放,反对,新冠疫情,1
防疫,到哪里都提心吊胆，虽然还没到草木皆兵的地步，精神上的崩溃比什么多可怕，高峰期何日君再来，防疫的形势如此真的令人堪忧。。。。专家请一次性把话说完，不要顾左右而言他令人烦。。。伪专家真不少。。。,伪专家,反对,新冠疫情,1
静默,橙v互粉好友辅助认证 冬天—壁挂炉管道漏水—无法开启—无法供暖期—城市静默封城—无法维修—天天居家挨冻,静默封城,反对,新冠疫情,1
静默,橙v互粉好友辅助认证 冬天—壁挂炉管道漏水—无法开启—无法供暖期—城市静默封城—无法维修—天天居家挨冻,挨冻,反对,新冠疫情,1
防疫,现在已经不是放开防疫的游行示威了，而是有组织的反政府行动搁过去就是凌迟处死，夷灭三族，满门抄斩一群傻子把自己，自己的父母，自己的后代全给搭里头了,反政府行动,反对,新冠疫情,1
新冠共存,“宇宙中只有我懂这个道理，至少我是唯一为此付诸行动的人”仁慈的灭霸为了平衡宇宙，让一半人类在一个响指中没有痛苦的消失，这具有随机性，是模糊的公平，甚至可能毁灭了自己。至少他的本意出发点是这样。人类发展史上经历的毁灭性磨难太多了，冠状病毒只是其中之一。如果注定要长期共存，如果达尔文的“自然选择”是正确的，那么遵循“最适者生存”原则，也未必是坏事。医学发展，干涉人类的事情太多了。 2德国·沃尔夫斯堡,冠状病毒,反对,新冠疫情,1
支持静默,支持封封封的，只能说大概不用赚钱，或者可以不工作也能赚钱。真的是特权阶级站在岸上对着你说，为什么你们不因为一例感冒就赶紧静默呢。对呀，为什么呀，因为静默的时候没有国家给这些普通人发工资呀因为房租每天都要产生房贷每个月依旧要还呀。如果病情严重的话，像疫情初期，大家都可以容忍经济的这种损失，但是现在事实证明，现阶段它真的没有那么吓人。,封控,反对,新冠疫情,1
封控,反对的是核酸和不合理的封控，表达的只是正常生活的诉求，请有些人夹好尾巴别瞎带节奏！大家已经很累了，别从一个极端再走向另一个极端 ，也别再被人当枪使了,不合理的封控,反对,新冠疫情,1
封控,反对的是核酸和不合理的封控，表达的只是正常生活的诉求，请有些人夹好尾巴别瞎带节奏！大家已经很累了，别从一个极端再走向另一个极端 ，也别再被人当枪使了,带节奏,反对,新冠疫情,1
新冠共存,这三年来的教育结果都是共存派，因为我知道新冠这样已经在全世界散布开的病毒人类是无法把它消灭的，最终只能是选择和它共存，不管你愿不愿意。但我更希望迈入共存阶段的过程来的再缓慢一点，多做一些准备，不管是药品、知识还是医疗系统，尽可能的少付一点代价，然而现在看来一切已经既成现实，不甘心但也已经改变不了进程了,新冠病毒,反对,新冠疫情,1
新冠共存,一个瞎想：03年非典，19年新冠，下一次再有什么新病毒出现，会不会直接放任，自然选择了呀？反正也是要共存的，反正防疫也是出力不讨好的,放任,反对,新冠疫情,1
加强针,三针都是打的科兴的 二十多岁 脱发很严重 而且月经明显推迟 量特别少 我以为是压力大导致 但是我室友们都有这个症状 还有我身边有些女性朋友也给我说过有类似的情况当时打完加强针 我荨麻疹特别频繁 而且特别严重 全身都是还有肺结节 我和我室友 还有我爸和我亲戚 都查出来了 我们的共同点就是都打的这个公司的疫苗 艹,科兴疫苗,反对,新冠疫情,1
加强针,三针都是打的科兴的 二十多岁 脱发很严重 而且月经明显推迟 量特别少 我以为是压力大导致 但是我室友们都有这个症状 还有我身边有些女性朋友也给我说过有类似的情况当时打完加强针 我荨麻疹特别频繁 而且特别严重 全身都是还有肺结节 我和我室友 还有我爸和我亲戚 都查出来了 我们的共同点就是都打的这个公司的疫苗 艹,肺结节,反对,新冠疫情,1
疫苗,最近新闻看的要气死，没做核酸给人家说羊了，做了核酸的阴性报羊了，核酸造假，小区无羊性，随意封控，疫情跳楼的人每天都在各个地方，…等等然后打的新冠疫苗又出了问题，现在这个世界人已经很难很难了,核酸造假,反对,新冠疫情,1
疫苗,最近新闻看的要气死，没做核酸给人家说羊了，做了核酸的阴性报羊了，核酸造假，小区无羊性，随意封控，疫情跳楼的人每天都在各个地方，…等等然后打的新冠疫苗又出了问题，现在这个世界人已经很难很难了,新冠疫苗,反对,新冠疫情,1
静默,大儿子晚上趴在楼梯扶手上往下滑 摔到地上了，门牙差点磕掉，满嘴吐血。又逢静默期不能随便出门，给牙医打视频看了半天，处理牙齿，嘴巴伤口，调保持器，一直嘤嘤嘤哭。明天估计会肿成猪头。唉,静默期,反对,新冠疫情,1
口罩,有没有一种可能 我其实是无症状感染者 前两天左边的同事 今天右边的同事 还有前天同车去工地的同事 陆陆续续都遭了 慌得一批 可是上班戴着口罩 头顶上又一直吹着暖风是真的难受啊,戴口罩,反对,新冠疫情,1
新冠共存,这是早晚的事，人类与病毒共存是自然规律，只是靠科技把危害降到最低就足够了，人类不可能被病毒吓死，病毒也不会阻止人类进步和自由活动,阻止人类进步,反对,新冠疫情,1
静默,今天做的唯一一件有意义的事不过就是解封以后冲出去买咖啡，路上听说明天还要静默，回来听说又在大规模招志愿者，脑袋一抽一抽的痛,静默,反对,新冠疫情,1
支持静默,广州 堂食 我刚看了一个新闻，每年中国因为交通事故，死亡有6万左右，其中41 是两轮车，那是不是得把两轮车停了。我非常支持国家战疫，但我不喜欢一些地方政府动不动弄全员静默，把好好一些城市静下来，这样不好，希望中国其他城市也能纠正过来。一边战疫，一边秩序井然烟火气，我才是我提倡的战疫模式。,全员静默,反对,新冠疫情,1
新冠疫苗,北京4名死亡病例均为新冠轻症，为何仍强调接种疫苗？ O北京4名死亡病例均为新冠轻症，为何仍强调接种疫苗？,接种疫苗,反对,新冠疫情,1
静默,通知静默的那天晚上失眠到4点多（有点兴奋？）本来说预计静默到周一 现在杳无音讯 又失眠了 （这次是emo）这日子什么时候是个头啊,静默,反对,新冠疫情,1
静默,通知静默的那天晚上失眠到4点多（有点兴奋？）本来说预计静默到周一 现在杳无音讯 又失眠了 （这次是emo）这日子什么时候是个头啊,失眠,反对,新冠疫情,1
支持静默,今天闲来无事查询了回家车票，发现往常直达的6h车票全停运了，要想回家只有一个陕西省内转车一共26h的，不敢等回河南再转车，因为河南遍地疫情严重，省内路线的大巴也不一定有，并且我家已静默半个月且0上报（光我知道的就起码 两个了，发文件79风险区一个也没上报），所有地方回家即七天集中隔离2000 花费。回家此路不通，到家面临的也是更加未知的加码风险，我是真的想放开算了，如果支持封控请帮我解决回家问题,回家路不通,反对,新冠疫情,1
支持防控,其实大部分人还是支持疫情防控的，毕竟谁都不愿意被感染，特别是儿童和老人们。只是有些地方长时间的封控，让人们措手不及、生活陷入困难之中。一些条件特别好的希望放开，躺平，他们不怕没有医疗资源；一些条件极差的，咋样都挣不来钱的，也人云亦云，吼着要放开。我们国家人口多、老人多、有基础疾病的人也不少、医疗资源有限，科学素养低、个人防护意识差……等问题，大部分人都理解，只是一些人不清楚，一些人在装糊涂……,长时间封控,反对,新冠疫情,1
居家办公,在上一司正岗实习居家办公三个月 申请完之后居家办公只需要完成自己的工作即可 从来没人因为一两条消息没回直接电话来劈头盖脸给你骂一顿 现在居家办公一天打四次卡 同定位 限时 人脸识别 超时无理由上诉 一律扣薪水…之前表格有误撤回重做即可 现在表格错了 时隔三个月还要在述职会议里再捡出来那一个错误来“证明”我是一个有缺点的人,扣薪水,反对,新冠疫情,1
新冠共存,来姨妈五天 有三天在发烧 这三天量不多 也没多在意 想着应该也快来完了 结果今天退烧了 突然就感觉那姨妈像开闸了一样 崩了……新冠和姨妈无法共存 三天续上 心态也崩了……,新冠和姨妈,反对,新冠疫情,1
加强针,nmd三年的时间天天核酸做的这么勤 不顺便排查每个人的疫苗情况 本来国内疫苗有效率就很低 也不监督执行打加强针 那清零的同时不去预防重症率不做任何措施去应对封控 那封城做核酸为的不就是排查每个人的底细训练每个人服从性然后开打吗,核酸,反对,新冠疫情,1
新冠共存,明天行程卡取消，一切重新开始，过去的一切都成为历史，成为一段记忆，一切都不易，不想我的人生经历两次大的疫情，两次疫情相同的症状不同的处理方式，得益于医疗的发展没有出现大规模的死亡，病毒也慢慢进化得以和人类共存，变得和感冒一样正常，人们的恐慌也在慢慢消失，希望每个人以后善待自己，善待一切。 疫情 2重庆,疫情,反对,新冠疫情,1
加强针,一码归一码，尼玛带疫苗节奏的不知道有撒子毛病，我就打了三针疫苗，打第三针加强针的时候除了有点犯困没有别的问题，我还打的科兴的，长结节的可能本身身体就有问题，每年体检一次还是很有必要，我们平民百姓没有足够的医疗资源，就很现实啊。所以做好防护，相信科学，是最重要的。瞎几把带节奏解决不了任何问题。,带疫苗节奏,反对,新冠疫情,1
新冠共存,清零派都在咒共存派阳，咒他们因新冠而痛不欲生。然而最近的新闻ICU里都是些因为恐慌而乱吃药的人，他们会是哪一派呢。。。 从缺少医学常识和对新冠的恐慌程度这两点来看，反正不会是共存派,清零派,反对,新冠疫情,1
疫苗,今天5点钟就醒了 然后继续睡 后面6点多的时候感觉内裤湿漉漉的 就起来上厕所 然后果不其然来姨妈了 我靠 这次提前这么久啊 是不是9价疫苗的副作用,副作用,反对,新冠疫情,1
